hotel_name,hotel_url,city,rating,latitude,longitude,description,date_time,weather_descrip,lat,lon,temp_day,humidity,dew_point,wind_speed,clouds
Aparthotel Adagio Aix-en-Provence Centre,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.4,43.52890621393209,5.440869033336639,"Ideally located on a peaceful street in the centre of Aix-en-Provence, this residence is a 10-minute walk from the cafés and fountains on Cours Mirabeau. Gare d’Aix-en-Provence is 900 metres away. Free WiFi is available in all areas.

Apartments and studios at Aparthotel Adagio Aix en Provence Centre are contemporary in style and offer an LCD TV. All have a kitchen with hotplates and some have a separate bedroom.

Breakfast and drinks and snacks vending machines are some of the other facilities on offer at Aparthotel Adagio Aix en Provence Centre. There is also a 24-hour reception with luggage storage and a dry cleaning service.

Rotonde Square is a 5-minute walk away and Aix-en-Provence Natural History Museum is just 850 metres from the residence. For guests arriving by car, private indoor parking is possible on site, according to availability. A8 highway is 2.5 km away.",,,,,,,,,
Aquabella Hôtel & Spa,https://www.booking.com/hotel/fr/hotel-aquabella.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.6,43.53126359885809,5.445070043206215,"Surrounded by a beautiful garden, Aquabella offers Provencal-style rooms and guests have free access to the spa. It is located in central Aix-en-Provence, a short walk from the old town.

The guest rooms at the Aquabella are all air-conditioned and equipped with free Wi-Fi access and mini-bars. Bathrobes are also provided.

Guests can enjoy Mediterranean cuisine in the hotel restaurant, L’Orangerie. During the summertime La Terrasse de la Tour is the hotel’s outdoor grill, serving grilled dishes and salads by the outdoor swimming pool.

Guests can relax at the Aquabella’s Sensoriel Spa. Guests have access to the sauna, hammam, and hot bath. There is also a Kneipp shower and ice fountain.

Guests will find public parking just 50 metres away from the property, available at an extra cost.",,,,,,,,,
Hôtel des Augustins,https://www.booking.com/hotel/fr/les-augustins.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.3,43.526886636225456,5.447271466255188,"Located just of the famous Cours Mirabeau in the heart of the old town of Aix-en-Provence, Hotel Les Augustins is set within the walls of a 12th-century convent.

Hotel Les Augustins boasts a subtle blend of historic and modern architecture and a magnificent lobby.

The hotel features spacious rooms combining traditional architecture and modern facilities. Each room provides air conditioning, a TV and a minibar.

A continental breakfast is served every morning in the dining room or in the comfort of guest rooms. There is also free Wi-Fi access in the entire hotel and a 24-hour reception,",,,,,,,,,
Campanile Aix-en-Provence Sud - Pont de l'Arc,https://www.booking.com/hotel/fr/campanile-aix-en-provence-sud.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,7.6,43.511916316958825,5.436653941869736,"Located in Aix-en-Provence, 3 km from the historical centre and Cours Mirabeau, Campanile Aix-en-Provence Sud - Pont de l'Arc offers air-conditioned rooms with free WiFi.

Each of the guest rooms is equipped with a flat-screen TV. Tea and coffee making facilities are available in each room.

A buffet breakfast is served each morning at the hotel. The hotel's restaurant serves contemporary French cuisine that can be enjoyed on the terrace during the summer months. Campanile Aix-en-Provence also offers hot and cold buffet.

The hotel is serviced by a lift and free private parking is available on site. A bus stop can be found opposite the hotel, where direct bus access is available to the city centre.

The property is 13 km from Aix-en-Provence TGV Train Station and 8 km away from Aix en Provence Arena stadium and concert hall. Marseille Provence Airport is a 20-minute drive away.

Nearby facilties and locations : Sismic ( Concert and Entertenaiment), L'Arena ( Concert and Entertenaiment), Grand Theatre de Provence, Private Hospital

Attractions : Pavillon Vendome, Provencal Market (3km)",,,,,,,,,
Best Western Le Galice Centre Ville,https://www.booking.com/hotel/fr/best-western-le-galice.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.0,43.528031104306436,5.434359312057495,"Located a 10-minute walk from the centre of Aix-en-Provence, Best Western Le Galice Centre Ville features a seasonal outdoor pool and a terrace. Free WiFi is available throughout the property.

The air-conditioned rooms are equipped with a flat-screen satellite TV, a desk, a kettle and a minibar. The private bathrooms have a bath or shower and a hairdryer.

The hotel has business facilities, including fully equipped meeting rooms open 24 hours a day, 7 days a week. There is also a 24-hour reception.

Best Western Le Galice Centre Ville is 25 km from Marseille Provence Airport and 15 km from Aix-en-Provence TGV Train Station. A secured underground car park is available for an extra fee.",,,,,,,,,
B&B HOTEL Aix-en-Provence Le Tholonet,https://www.booking.com/hotel/fr/le-tholonet.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from_sustainable_property_sr=1&from=searchresults,Aix en Provence,7.8,43.51126943307333,5.487014392381981,"Featuring free WiFi, B&B Hotel Aix en Provence Le Tholonet is a hotel in Les Artauds, 25 km from Marseille. Free private parking is available on site.

Every room at this hotel is air conditioned and is fitted with a flat-screen TV. There is a private bathroom equipped with a shower.

Aix-en-Provence is 3.7 km from B&B Hotel Le Tholonet, while Cassis is 33 km from the property. The nearest airport is Provence Airport, 23 km from B&B Hotel Aix en Provence Le Tholonet.",,,,,,,,,
Le Concorde,https://www.booking.com/hotel/fr/le-concorde-sarl-aix-en-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,7.8,43.524612221014486,5.453754365444183,"Le Concorde is ideally located in the centre of Aix-en-Provence, only a 5-minute walk from the famous Cour Mirabeau and near the Granet Museum. It offers a flowered garden.

The guest rooms all feature a TV, air-conditioning and Wi-Fi access.

You can start the day with a generous breakfast in the breakfast room or in the courtyard.

For guests arriving by car, the hotel has a large private garage in the basement available for an additional charge, allowing you to explore the city without any parking worries.",,,,,,,,,
Hôtel Birdy by Happyculture,https://www.booking.com/hotel/fr/royal-mirabeau.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.4,43.48142972107352,5.365614295005798,"Hôtel Birdy by Happyculture is located a 10-minute drive from Aix-en-Provence, next to an 18-hole golf course. It offers an outdoor swimming pool and has free WiFi throughout the property.

The air-conditioned rooms are equipped with a flat-screen TV. Each room has a private bathroom. Some rooms have a balcony or private terrace.

The hotel restaurant is open from Sunday evening to Friday midday. Guests can enjoy a drink in the hotel bar from 10am to 10pm . Buffet Breakfast is available.

There are 3 meeting rooms available to organise meetings, workshops or cocktails. Guests have access to the garden and terrace.

Hôtel Birdy by Happyculture is just 17.4 km from Marseille Provence Airport and 6.7 km away from Marseille TGV Train Station. Free parking is available on site.",,,,,,,,,
Hotel Cardinal,https://www.booking.com/hotel/fr/cardinal.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.6,43.5255987,5.45172079999998,"Situated in Aix-en-Provence, within 800 metres of Cours Mirabeau and Saint-Sauveur Cathedral, Hotel Cardinal features rooms with air conditioning and a private bathroom. Attractions in the area include Aix-en-Provence Congress Centre, a 3-minute walk away.

The individually decorated rooms and suites in the hotel are equipped with a desk. Some rooms here will provide you with a kitchenette, a microwave, a fridge, a stovetop and a coffee machine.

Languages spoken at the reception include English and French.

Marseille Provence Airport is 21 km from the property.",,,,,,,,,
Hôtel Le Mozart,https://www.booking.com/hotel/fr/le-mozart.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.4,43.521917623272195,5.4578715562820435,"Located 500 metres from the Granet Museum, Hôtel Le Mozart offers air-conditioned rooms with free WiFi. It is easily accessed from Motorway A8, a 3-minute drive away.

Additional facilities in the rooms include an LCD TV with satellite channels. The rooms also provide a telephone and an en suite bathroom, which is complete with a bath or shower.

You can enjoy the buffet breakfast in the dining room or on the terrace.

Free private parking is available onsite. Alternatively, guests can keep their vehicle in the secure garage for a supplementary cost and upon reservation. Electric car charging station is available subject to availability. Newspapers are also available at the 24-hour reception.",,,,,,,,,
Hôtel Paul,https://www.booking.com/hotel/fr/paul.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,8.5,43.53336324193778,5.446056425571442,"Centrally located in Aix-en-Provence, Hotel Paul is only 150 metres from the Spa, the Palais des Festivals and the historical part of the city. It features a garden with a terrace area. Free WiFi is available in all the rooms.

Accessed via stairs, the guestrooms at Hotel Paul feature a flat-screen TV, a desk and a fan. Each room has a private bathroom with a shower.

During the summer months, guests can relax in Paul Hotel's garden, which features tables and chairs with sun shades. There is also a TV room.

Every morning a continental breakfast is served for an extra charge. For lunch and dinner, guests can choose from a range of cafes and restaurants found within 400 metres of the property.

Aix-en-Provence train station is 1.5 km from the hotel and Marseille Marignane airport is 30 km away. Marseille is 35.5 km away. Public parking is available nearby.",,,,,,,,,
Séjours & Affaires Aix-en-Provence Mirabeau,https://www.booking.com/hotel/fr/residence-mirabeau.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,7.8,43.525240781127486,5.4412660002708435,"This Séjours & Affaires residence is located in Aix-en-Provence near the Cours Mirabeau. It offers furnished studios and free Wi-Fi internet access.

All of the studios at Séjours & Affaires Aix-en-Provence Mirabeau are soundproof and have a complete kitchen area with fridge, microwave, hotplates and dishes. All of them are serviced by a lift.

The studios have fold-out sofa beds, and a house cleaning including the change of linen is provided once a week.",,,,,,,,,
Chalet de Provence,https://www.booking.com/hotel/fr/chalet-de-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkOTA1ZGQzMjMtMTVkMi00MGRlLTk3MWItYjA1NWU4ZmEwYTk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f8b039b67d3d008b&srepoch=1738829549&from=searchresults,Aix en Provence,9.0,43.5698099,5.4180518,"Located in Aix-en-Provence, Chalet de Provence provides accommodation with private pool, free WiFi and free private parking for guests who drive. The air-conditioned accommodation is 34 km from Marseille Saint-Charles Train Station. The property is non-smoking and is situated 35 km from Joliette Metro Station.

The apartment with a terrace and pool views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with an oven and a microwave, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. The property offers garden views.

Guests can relax in the garden at the property.

Les Terrasses du Port Shopping Centre is 36 km from the apartment, while Vieux Port Metro station is 36 km away. Marseille Provence Airport is 30 km from the property.",,,,,,,,,
Staycity Aparthotels Marseille Centre Vieux Port,https://www.booking.com/hotel/fr/staycity-aparthotels-centre-vieux-port.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,8.4,43.30046625144968,5.374441573016384,"Featuring free WiFi, Staycity Aparthotels Marseille Centre Vieux Port offers air-conditioned accommodation in Marseille, only 550 metres from the port. Marseille Saint-Charles train station is a 12-minute walk away from the property.

All apartments and studios are accessible via a lift and feature a flat-screen TV. Each unit has a kitchenette fitted with a dishwasher, microwave, toaster, fridge, stovetop, coffee machine and kettle. There is a private bathroom with free toiletries in each unit. Towels and bed linen are offered.

Bars, shops and restaurants can be found within a 2-minute walk of the property.

The nearest metro station is only 44 metres from the property. Velodrome Stadium is 6.4 km from Staycity Aparthotels Marseille, while La Canebiere is 1 km away. The nearest airport is Marseille Provence Airport, 24 km from the property.

Some units come with a balcony.",,,,,,,,,
Hôtel Life Marseille VP - Vieux Port,https://www.booking.com/hotel/fr/alize.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from_sustainable_property_sr=1&from=searchresults,Marseille,8.4,43.29443607994325,5.374782085418701,"Hôtel Life Marseille VP - Vieux Port is set in an 18th-century stone building opposite the Vieux Port in Marseille's city centre. Recently renovated It offers panoramic harbour views and rooms with free WiFi. The property features a lift that runs from the first floor and staircase access to reception and the first floor.

Each guest room at Life is soundproofed, air conditioned and has a view of the harbour or the courtyard. There is a flat-screen satellite TV. The modern bathrooms are equipped with a bath or a shower and eco-friendly toiletries.

Guests can enjoy a daily buffet breakfast, served in the lobby. The staff at Life are available to assist you 24 hours a day.

The lobby is also a place where you can meet other guests staying at the hotel.

Life Hotel is 100 metres from the Vieux-Port Metro Station and Marseille's main road, La Canebière. The Saint Charles SNCF Station is a 15-minute walk away.",,,,,,,,,
Appart'City Confort Marseille Centre Prado Vélodrome,https://www.booking.com/hotel/fr/seven-urban-suites.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from_sustainable_property_sr=1&from=searchresults,Marseille,7.9,43.2798554,5.390495999999985,"Appart'City Confort Marseille Centre Prado Vélodrome, just 200 metres from Périer Metro Station, which leads directly to the centre of Marseille, The European and Mediterranean Civilisations Museum (MuCEM), and the old port. Palais des Congrès and the Vélodrome Stadium are next to the property.

The accommodation is contemporary in style and has an LCD TV. Each room, suite and studio also have a private bathroom and free toiletries.

The buffet breakfast can be enjoyed in the breakfast room. Additional facilities at this property include free WiFi and a 24-hour reception. There is the possibility to use the computers for free in the entertainment room, as well as the Nespresso Corner.

The property is ideally located just 4 metro stops from Saint-Charles Train Station. Parking is available for an extra cost.",,,,,,,,,
Aparthotel Adagio Access Marseille Prado Périer,https://www.booking.com/hotel/fr/citea-marseille-prado-perier.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,8.1,43.278692338557065,5.388060361146927,"Aparthotel Adagio Access Marseille Prado Périer is located in a residential district, 750 metres from the Palais des Congrès and 1 km from the Velodrome Stadium. This aparthotel offers an indoor swimming pool. Perier Metro Station is just 150 metres away and WiFi access is free.

A fully-equipped kitchen equipped with hotplates is a standard facility in the accommodation at Aparthotel Adagio Access Marseille Prado Périer. All studios and apartments have an LCD TV and some have a separate bedroom.

A buffet breakfast of French viennoiseries is served every morning in Aparthotel Adagio Access Marseille Prado Périer 's breakfast room. Children from 4 to 11 years old can enjoy it at a reduced rate. There are drinks and snacks vending machines in the 24-hour reception, which also has luggage storage.

The property can be accessed from the A50, a 5-minute drive away. Guests can enjoy the beach 4 km away. Marseille Old Port is 3 km away and Parc Chanot is an 8-minute walk from this residence. Public parking is available nearby for an additional charge.",,,,,,,,,
Le Paul - Appart de standing avec 2 ch et clim,https://www.booking.com/hotel/fr/le-paul-appart-de-standing-avec-2-ch-et-clim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,9.6,43.2914537,5.3729767,"In the Vieux Port - La Canebière district of Marseille, close to Saint-Ferreol Street, Le Paul - Appart de standing avec 2 ch et clim has free WiFi and a washing machine. The property features city views and is 2.5 km from Fausse Monnaie and 2.7 km from Prophete. The property is a few steps from the city centre and 1.8 km from Plage des Catalans.

The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 2 bathrooms with a shower and a hair dryer. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Vieux Port Metro station, Castellane Metro Station and Palais du Pharo. Marseille Provence Airport is 23 km from the property.",,,,,,,,,
Residhotel Vieux Port,https://www.booking.com/hotel/fr/residhotel-vieux-port.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,6.9,43.29681825063989,5.373057425022125,"Residhotel Vieux Port is located in Marseille's city centre, in front of the old port and a 15-minute walk from both the Mucem Museum and les Terrasses du Port Shopping Centre. It offers air-conditioned guest rooms with a private bathroom, flat-screen TVs and free WiFi.

Each spacious apartment has a kitchenette, a seating area and a flat-screen TV. Bed linen and towels are included.

A continental breakfast is available daily in the dining room. The reception is open every day from 07:30 to 12:30 and from 14:00 to 22:30.

Residhotel Vieux Port is in close proximity to the Palais de la Bourse and the Boulevard de la Canebière.

Vieux-Port Metro Station is just 200 metres from the property, and Saint-Charles train station is 1.3 km away. Public parking is available nearby.",,,,,,,,,
Les Appartements du Vieux Port,https://www.booking.com/hotel/fr/les-jardins-du-ga-c-na-c-ral.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,9.5,43.2951169,5.376166300000023,"Located in the centre of Marseille, Les Appartements du Vieux Port is 150 metres from the Old Port. The apartments offer free WiFi and a modern-style décor.

All apartments feature a flat-screen TV, a seating area and a wardrobe. The private bathroom includes a shower.

Guests can prepare their own meals in the kitchen, which is equipped with kitchenware, an oven and a fridge. A stove, a coffee machine are also provided, and some apartments have a dishwasher.

Les Appartements du Vieux Port is a 2-minute drive from the Opera and 170 metres from the Marseille Tourism Office. A large range of restaurants, cafés and shops can be found in the area.",,,,,,,,,
TERRASSE FADOLI - Grande terrasse avec vue mer et cathédrale,https://www.booking.com/hotel/fr/terrasse-fadoli-grande-terrasse-avec-vue-mer-et-cathedrale.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4Auzdkb0GwAIB0gIkZTIyMGI4MGUtOTdiNC00Yzc4LWJkYzgtYTgwZmU4NjkyMDU02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=577c39b6a914059a&srepoch=1738829549&from=searchresults,Marseille,9.1,43.2973679,5.3643209,"Right in the heart of Marseille, situated within a short distance of Museum of European and Mediterranean Civilisations and Vieux Port Metro station, TERRASSE FADOLI - Grande terrasse avec vue mer et cathédrale offers free WiFi, air conditioning and household amenities such as a microwave and coffee machine. It is set 1.1 km from Joliette Metro Station and features a lift. The property is non-smoking and is located 2.4 km from Plage des Catalans.

The apartment with a terrace and sea views has 2 bedrooms, a living room, a TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a shower. Towels and bed linen are available in the apartment.

Popular points of interest near the apartment include Les Terrasses du Port Shopping Centre, Saint-Ferreol Street and Marseille Saint-Charles Train Station. Marseille Provence Airport is 22 km from the property.",,,,,,,,,
